name,playcount,listeners,mbid,url,streamable,tags
The Breed,321534,66132,,https://www.last.fm/music/The+Breed,0,"Crust, Hip-Hop, seen live"
Guerilla Toss,835372,66113,,https://www.last.fm/music/Guerilla+Toss,0,"noise rock, no wave, dance-punk"
Bad Omens,2245344,66040,,https://www.last.fm/music/Bad+Omens,0,"metalcore, post-hardcore, american"
Anacondaz,7174994,65924,4a68eea6-7464-467b-a0cd-69dbdb60a2a9,https://www.last.fm/music/Anacondaz,0,"Hip-Hop, underground hip-hop, russian"
Mahmundi,1655943,65904,0a376d4c-7a0e-4015-b9a3-d29cbe7530c5,https://www.last.fm/music/Mahmundi,0,"indie, alternative, Lo-Fi"
Taska Black,778221,65855,,https://www.last.fm/music/Taska+Black,0,"House, trap, pop"
Vinai,431427,65826,,https://www.last.fm/music/Vinai,0,"electronic, House, Italy"
Helvetia,1115805,65813,d7f0e7b7-3a87-469b-8517-26b014875053,https://www.last.fm/music/Helvetia,0,"Lo-Fi, indie rock, post-rock"
Giulia Be,1257119,65793,,https://www.last.fm/music/Giulia+Be,0,"pop, brazil, alternative"
Anna Wise,531580,65750,dc166fe7-2221-4637-a3d7-4bff791f3fe8,https://www.last.fm/music/Anna+Wise,0,"Hip-Hop, pop, rnb"
Spencer Hunt,418618,65743,,https://www.last.fm/music/Spencer+Hunt,0,"Lo-Fi, chill, lofi"
5 A Seco,2491977,65727,30c47264-546d-488f-a7c5-370a9c5068ff,https://www.last.fm/music/5+A+Seco,0,"mpb, brazilian, alternative"
Jordy Chandra,324133,65712,,https://www.last.fm/music/Jordy+Chandra,0,"chillhop, chillout, chill"
Rini,899185,65699,ec1515e5-b9d1-4329-b5db-bbbe748a1137,https://www.last.fm/music/Rini,0,rnb
Hillsong Worship,3597769,65672,,https://www.last.fm/music/Hillsong+Worship,0,"christian, worship, praise"
nothingtosay,414286,65590,,https://www.last.fm/music/nothingtosay,0,"Lo-Fi, lo-fi hip hop"
Have Mercy,1819440,65483,b591c1bb-32a2-4e7f-bb1f-574c18885e92,https://www.last.fm/music/Have+Mercy,0,"emo, indie rock, thrash metal"
Ghost Data,1259271,65453,,https://www.last.fm/music/Ghost+Data,0,"electronic, future funk, j-pop"
Strawberry Girls,1242808,65439,dc0d6e61-d332-47c8-8837-50b63ab5f426,https://www.last.fm/music/Strawberry+Girls,0,"math rock, Progressive rock, experimental"
Dreamgirl,603536,65419,,https://www.last.fm/music/Dreamgirl,0,"Soundtrack, musical"
Amir Obe,779661,65400,,https://www.last.fm/music/Amir+Obe,0,"Hip-Hop, rap, Dope"
Fatoumata Diawara,822918,65383,6f5064bb-7dbb-4a44-bac5-04c467394817,https://www.last.fm/music/Fatoumata+Diawara,0,"mali, african, world"
Brothers Osborne,898312,65350,7a502bfc-4cab-4dc8-a618-b12aca7258e7,https://www.last.fm/music/Brothers+Osborne,0,"country, seen live, USA"
arlie,555828,65331,,https://www.last.fm/music/arlie,0,"indie, House, japan"
Pham,546217,65240,,https://www.last.fm/music/Pham,0,"downtempo, polish, trap"
tINI,2011207,65180,57da1b6b-808d-4f87-9528-dc5e2023eab6,https://www.last.fm/music/tINI,0,"deep house, pop, tech house"
Lil Darkie,2755918,65177,,https://www.last.fm/music/Lil+Darkie,0,"rap, Hip-Hop, hip hop"
Dom Dolla,490082,65159,,https://www.last.fm/music/Dom+Dolla,0,"House, electronic, tech house"
Dr. Dundiff,243274,65140,,https://www.last.fm/music/Dr.+Dundiff,0,"hip hop, beats, jazz"
Rocío Dúrcal,820251,65129,b8ba2ae6-a233-4b9c-bce3-ea7a7803c946,https://www.last.fm/music/Roc%C3%ADo+D%C3%BArcal,0,"spanish, rocio durcal, female vocalists"
Coone,1119727,65125,8ec5439a-ff50-4b0f-9e75-fc3e517e75ff,https://www.last.fm/music/Coone,0,"hardstyle, jumpstyle, Belgium"
Phantoms,589655,65120,d461b081-c3d8-4908-adc5-042e5065deeb,https://www.last.fm/music/Phantoms,0,"hardcore, post-hardcore, metalcore"
Qveen Herby,1725084,65116,,https://www.last.fm/music/Qveen+Herby,0,"rnb, Hip-Hop, rap"
GZA,694600,65098,550cb78b-4995-4873-baea-76ef265531f5,https://www.last.fm/music/GZA,0,"Hip-Hop, rap, wu-tang"
Andy Black,1162260,65094,,https://www.last.fm/music/Andy+Black,0,"rock, alternative, indie"
Ovlov,1052664,65094,e6ffec04-77a2-47c9-a6df-7f7e4372090f,https://www.last.fm/music/Ovlov,0,"shoegaze, punk, indie rock"
Anime Kei,499182,65065,a67dadbb-b4fd-4ae7-b6ed-dc28652ad5e6,https://www.last.fm/music/Anime+Kei,0,"instrumental, Soundtrack, electronic"
A[way],333310,65051,,https://www.last.fm/music/A%5Bway%5D,0,"Lo-Fi, lo-fi hip hop"
Yeule,1306387,64995,31da7b06-bc30-4a1f-9f4a-c2ac1a84167f,https://www.last.fm/music/Yeule,0,"chillwave, electronic, ambient pop"
Burbank,491647,64966,,https://www.last.fm/music/Burbank,0,"Hip-Hop, USA, american"
Kuranes,246039,64964,,https://www.last.fm/music/Kuranes,0,"Lo-Fi, beats, hip hop"
OGRE YOU ASSHOLE,2054683,64953,18a7861d-a578-4e20-a0c8-951a4c94f8d1,https://www.last.fm/music/OGRE+YOU+ASSHOLE,0,"japanese, post-punk, indie"
Dream Wife,729986,64940,,https://www.last.fm/music/Dream+Wife,0,"rock, punk, dream pop"
Mura Kami,217553,64908,,https://www.last.fm/music/Mura+Kami,0,"ambient, Lo-Fi, beat"
Apink,1424204,64857,9102bdf6-b03e-4470-9f78-12127c4995cc,https://www.last.fm/music/Apink,0,"k-pop, Korean, Kpop"
Solar,1233487,64853,d69960c0-6410-499d-99ed-a76ba555ab81,https://www.last.fm/music/Solar,0,"Power metal, rock chileno, Female fronted metal"
Fur,638131,64837,f3227d03-4224-488a-a169-7efc6c8de568,https://www.last.fm/music/Fur,0,"idm, post-punk, chill"
Morat,1701824,64826,,https://www.last.fm/music/Morat,0,"pop, amazing, latino"
Cochise,943584,64806,f0340cd2-9eb5-4399-b18c-08afacd1f4b3,https://www.last.fm/music/Cochise,0,"rock, Grunge, krautrock"
DripReport,465346,64764,,https://www.last.fm/music/DripReport,0,india
Juke Ross,428567,64749,,https://www.last.fm/music/Juke+Ross,0,"indie, guyana"
Aviva,847313,64673,,https://www.last.fm/music/Aviva,0,"Progressive rock, symphonic prog, pop"
Necrophobic,2045401,64652,76bea740-9961-400e-845c-33c189ad9eda,https://www.last.fm/music/Necrophobic,0,"death metal, Blackened Death Metal, black metal"
Dreamer Boy,483561,64615,,https://www.last.fm/music/Dreamer+Boy,0,"indie, indie pop, dream pop"
Delta Sleep,1373328,64586,0934b25a-8293-4277-a6db-ee0ad0adbfc8,https://www.last.fm/music/Delta+Sleep,0,"math rock, experimental, post-hardcore"
Lipps Inc.,185955,64552,,https://www.last.fm/music/Lipps+Inc.,0,"Disco, funk, 80s"
Destroy Boys,1100500,64552,,https://www.last.fm/music/Destroy+Boys,0,"rock, Garage Rock, Garage Punk"
Cookiee Kawaii,520850,64480,,https://www.last.fm/music/Cookiee+Kawaii,0,"jersey club, Hip-Hop, electronic"
Sunbeam Sound Machine,620183,64478,,https://www.last.fm/music/Sunbeam+Sound+Machine,0,"dream pop, australian, psychedelic"
Kasper Lindmark,378262,64477,,https://www.last.fm/music/Kasper+Lindmark,0,"Hip-Hop, swedish, Lo-Fi"
Technimatic,951667,64437,a1bf0206-d71f-47bd-bdc4-ac3e007668e6,https://www.last.fm/music/Technimatic,0,"Drum and bass, liquid funk, dnb"
Mahmut Orhan,528366,64430,cceb5060-80bb-4e0c-9312-5eac20887f3c,https://www.last.fm/music/Mahmut+Orhan,0,"turkish, House, turkey"
Fame On Fire,1019903,64423,,https://www.last.fm/music/Fame+On+Fire,0,"alternative rock, post-hardcore, rock"
The Correspondents,742981,64407,4d8d2c7c-978e-47ac-ba4a-9e798424bf83,https://www.last.fm/music/The+Correspondents,0,"swing, swing-hop, electro swing"
Mickey Valen,464248,64387,,https://www.last.fm/music/Mickey+Valen,0,"american, EDM"
Dilsinho,1981698,64370,,https://www.last.fm/music/Dilsinho,0,"easy listening, brazil, brazilian music"
Chico Rose,431254,64319,,https://www.last.fm/music/Chico+Rose,0,"netherlands, electronic, House"
Jessica Curry,1394904,64315,e9c9790e-447d-4710-ac30-6474a9ab975b,https://www.last.fm/music/Jessica+Curry,0,"ambient, Soundtrack, modern classical"
The teskey brothers,667980,64303,,https://www.last.fm/music/The+teskey+brothers,0,"soul, blues, australian"
Kevin Krauter,527740,64299,,https://www.last.fm/music/Kevin+Krauter,0,"dream pop, singer-songwriter, folk"
Louis Cole,889862,64290,,https://www.last.fm/music/Louis+Cole,0,"funk, pop, indie pop"
Lil Aaron,907403,64272,,https://www.last.fm/music/Lil+Aaron,0,"emo rap, Hip-Hop, emo"
Mark Keali'i Ho'omalu,422547,64258,86391210-b8d8-4955-9ab0-95d43e7c781f,https://www.last.fm/music/Mark+Keali%27i+Ho%27omalu,0,"Hawaiian, hawaii, world"
Alaska Thunderfuck,2330965,64252,,https://www.last.fm/music/Alaska+Thunderfuck,0,"electronic, pop, drag queen"
BOL4,1164990,64240,,https://www.last.fm/music/BOL4,0,"indie, Asian, Korean"
cocabona,239956,64207,,https://www.last.fm/music/cocabona,0,Lo-Fi
Ilene Woods,272585,64204,ffc3eb11-f4f7-46b3-9d99-0390c5c02845,https://www.last.fm/music/Ilene+Woods,0,"Soundtrack, cinderella, musical"
WRLD,826965,64162,c25a98a2-fa8a-4c7a-a55e-b384234a0e03,https://www.last.fm/music/WRLD,0,"future bass, electronic, EDM"
As It Is,2677531,64119,f3ab417e-07c7-468a-8631-808051d5d843,https://www.last.fm/music/As+It+Is,0,"pop punk, seen live, rock"
KVSH,744450,64029,,https://www.last.fm/music/KVSH,0,All
Les Rallizes Dénudés,1278173,64024,1ba797b6-b445-4c04-b6b3-458ba9730ad9,https://www.last.fm/music/Les+Rallizes+D%C3%A9nud%C3%A9s,0,"noise rock, psychedelic, Psychedelic Rock"
Kove,572427,64016,3ccd8183-f0bc-4acd-a4e7-3b1d226d36fd,https://www.last.fm/music/Kove,0,"Drum and bass, dnb, electronic"
Eliza,492285,63986,17f56346-c22d-439f-ae6d-7bc6f5548fa6,https://www.last.fm/music/Eliza,0,"heavy metal, soul, japanese"
High School Musical Cast,576643,63974,66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49,https://www.last.fm/music/High+School+Musical+Cast,0,"pop, Soundtrack, Disney"
Taco Hemingway,13054557,63968,,https://www.last.fm/music/Taco+Hemingway,0,"seen live, rap, Hip-Hop"
Tom Day,813112,63834,f82988f3-f62d-45a5-abd7-936b12208a9c,https://www.last.fm/music/Tom+Day,0,"ambient, downtempo, electronic"
Max Coveri,527163,63818,1167fbcc-d46e-48d3-8341-555e8ca60d47,https://www.last.fm/music/Max+Coveri,0,"eurobeat, electronic, anime"
Dayvi,426288,63774,,https://www.last.fm/music/Dayvi,0,"brasil, brazilian, guaracha"
I the Mighty,2303827,63721,7ede4d81-056c-4e08-8e5f-bb7165b9c2f2,https://www.last.fm/music/I+the+Mighty,0,"post-hardcore, alternative rock, alternative"
It Looks Sad.,954445,63697,,https://www.last.fm/music/It+Looks+Sad.,0,"indie, emo, indie rock"
Rings of Saturn,2670777,63678,bccda8eb-dca7-4e4d-88fd-bbfbac87df24,https://www.last.fm/music/Rings+of+Saturn,0,"Technical Deathcore, Technical Death Metal, deathcore"
ilan Bluestone,903330,63660,d313ecf6-9256-41cd-9923-82f7a510357c,https://www.last.fm/music/ilan+Bluestone,0,"trance, electronic, House"
Adam Jensen,788146,63587,,https://www.last.fm/music/Adam+Jensen,0,"electronic, indie, pop"
MC Du Black,936402,63564,,https://www.last.fm/music/MC+Du+Black,0,"funk, brazil, brazilian"
Thomas Barrandon,547098,63549,7703ef0b-4713-4791-b3a2-ec63cee178d4,https://www.last.fm/music/Thomas+Barrandon,0,"electronic, electro, synth"
Boogie Belgique,1073054,63518,b72fe485-8ccd-4998-9777-215ed91bc771,https://www.last.fm/music/Boogie+Belgique,0,"jazz, electro-swing, funk"
Jitwam,354028,63513,a4dece6b-7a20-45e0-b7c3-9eb395104bf7,https://www.last.fm/music/Jitwam,0,"electronic, soul, House"
The Symposium,790380,63509,,https://www.last.fm/music/The+Symposium,0,"indie, indie pop, indie rock"
damaa.beats,266069,63454,,https://www.last.fm/music/damaa.beats,0,"beats, chillhop"
Marcos & Belutti,891799,63420,c05ad303-fad7-4919-9dc7-626eaccf923e,https://www.last.fm/music/Marcos+&+Belutti,0,"sertanejo, brazilian, Sertanejo Universitario"
James Smith,420701,63379,661616a5-bc8f-4510-8c02-b19c975d1d07,https://www.last.fm/music/James+Smith,0,"pop, dance, 90s"
Davido,742223,63359,a9ae7d4b-10f0-4da8-8b8c-21722a074a54,https://www.last.fm/music/Davido,0,"afrobeat, nigeria, africa"
VEDO,551494,63355,d8b0d6bd-91a8-4b8f-b943-9a791eed288b,https://www.last.fm/music/VEDO,0,"rnb, the voice"
Tiwa Savage,468508,63345,,https://www.last.fm/music/Tiwa+Savage,0,"pop, nigeria, afrobeat"
Helena Deland,613879,63327,,https://www.last.fm/music/Helena+Deland,0,"folk, singer-songwriter, Canadian"
Adrian Younge,902487,63265,69bb7a74-99ee-4da0-bc3d-84586676e4ea,https://www.last.fm/music/Adrian+Younge,0,"soul, funk, Soundtrack"
Arin Ray,630094,63246,ba09f88f-d95a-4dad-8e99-60ce49349251,https://www.last.fm/music/Arin+Ray,0,"rnb, electronic, pop"
Kedr Livanskiy,1003589,63216,,https://www.last.fm/music/Kedr+Livanskiy,0,"electronic, russian, techno"
Milkz,351006,63213,,https://www.last.fm/music/Milkz,0,"Hip-Hop, Lo-Fi, instrumental hip-hop"
Winter Aid,402594,63212,,https://www.last.fm/music/Winter+Aid,0,"singer-songwriter, irish, ireland"
Elina,551405,63198,2e8e7ee4-f9f5-4bdc-975f-cc7974cb68a0,https://www.last.fm/music/Elina,0,"indie, pop, indie pop"
Kyle Landry,710744,63131,ba7ed521-3582-4abe-9856-ff932ef4d1cc,https://www.last.fm/music/Kyle+Landry,0,"piano, Soundtrack, Classical"
Louie Zong,1019863,63102,,https://www.last.fm/music/Louie+Zong,0,"acoustic, Soundtrack, electronic"
Miracle Musical,1040573,63070,,https://www.last.fm/music/Miracle+Musical,0,"pop, experimental, Neo-Psychedelia"
Jeezy,556417,62994,dcad99e7-3c3e-4c78-bf8a-68203e17da48,https://www.last.fm/music/Jeezy,0,"rap, Hip-Hop, Dirty South"
johnny goth,838904,62964,,https://www.last.fm/music/johnny+goth,0,"dream pop, Lo-Fi, bedroom pop"
Sara Kays,463793,62924,,https://www.last.fm/music/Sara+Kays,0,"indie pop, indie, pop"
Tekno,525669,62913,,https://www.last.fm/music/Tekno,0,"afrobeats, Hip-Hop, african"
Andy Mineo,897706,62900,dcff5644-d6b9-49ef-91df-f14810e51dfb,https://www.last.fm/music/Andy+Mineo,0,"Hip-Hop, christian, christian hip-hop"
Axel Thesleff,506221,62899,,https://www.last.fm/music/Axel+Thesleff,0,"trap, electronic, finnish"
Penny and Sparrow,593942,62880,5c2704c3-6f21-4e98-95a8-c7693a96bf03,https://www.last.fm/music/Penny+and+Sparrow,0,"folk, indie, seen live"
Ronny J,529793,62833,,https://www.last.fm/music/Ronny+J,0,"rap, Hip-Hop, trap"
goat girl,758503,62833,,https://www.last.fm/music/goat+girl,0,"indie rock, seen live, rock"
KID TRUNKS,594452,62833,,https://www.last.fm/music/KID+TRUNKS,0,"rap, Hip-Hop, trap"
Jef Martens,349440,62805,,https://www.last.fm/music/Jef+Martens,0,"ambient, piano, belgian"
Amanaz,536374,62793,2c2f217c-83f9-4ebb-8ab9-dd5c612ecd65,https://www.last.fm/music/Amanaz,0,"Psychedelic Rock, zambia, african"
Tony Igy,564506,62756,0b5a206a-49d2-4b15-b511-4cb2c28486b7,https://www.last.fm/music/Tony+Igy,0,"House, electro, dance"
Percival,1201715,62748,e33e5777-c165-43c2-917a-e45d9d075b44,https://www.last.fm/music/Percival,0,"folk, polish, medieval"
Cmten,719075,62748,,https://www.last.fm/music/Cmten,0,"hyperpop, bubblegum bass, electronic"
Notaker,489947,62745,,https://www.last.fm/music/Notaker,0,"trance, electronic, american"
Bloxx,467470,62733,,https://www.last.fm/music/Bloxx,0,"alternative rock, UK, indie"
the orielles,584666,62688,,https://www.last.fm/music/the+orielles,0,"dream pop, indie rock, female vocalists"
Dropgun,439742,62681,,https://www.last.fm/music/Dropgun,0,"big room, electro, dance"
Lia Clark,2302080,62624,,https://www.last.fm/music/Lia+Clark,0,"bomba, chernobyl, merda"
Hiroshi Yoshimura,1097972,62622,9a197894-1a40-4650-89a2-928dcfcd1ef6,https://www.last.fm/music/Hiroshi+Yoshimura,0,"ambient, electronic, japanese"
guccihighwaters,2248003,62619,,https://www.last.fm/music/guccihighwaters,0,"emo, emo rap, seen live"
SMERZ,622768,62596,,https://www.last.fm/music/SMERZ,0,"seen live, experimental, House"
Alex Lustig,353380,62591,,https://www.last.fm/music/Alex+Lustig,0,"electronic, Belgium"
cold hart,1293104,62551,,https://www.last.fm/music/cold+hart,0,"cloud rap, emo rap, rap"
Chai,701162,62510,,https://www.last.fm/music/Chai,0,"j-pop, seen live, japanese"
Koosen,674954,62497,,https://www.last.fm/music/Koosen,0,"Lo-Fi, germany, lofi"
Dizzy,619464,62465,ef4ca2ad-ae11-4e57-a5cd-2a3f060263f3,https://www.last.fm/music/Dizzy,0,"finnish, indie pop, alternative"
CoVet,1126589,62451,ccf9b801-b1d9-4818-9c53-9cf2bd23db98,https://www.last.fm/music/CoVet,0,"math rock, post-rock, instrumental"
R5,1085903,62450,b52e99bd-e49d-4371-9fbd-cf1a0c2512ce,https://www.last.fm/music/R5,0,"pop, rock, Disney"
Snavs,524605,62447,67952cb7-0869-45d7-b106-87d564ce9ef4,https://www.last.fm/music/Snavs,0,"trap, danish, electronic"
Mega Drive,1157729,62392,,https://www.last.fm/music/Mega+Drive,0,"synthwave, electronic, retro electro"
Kap G,453098,62368,,https://www.last.fm/music/Kap+G,0,"rap, Hip-Hop, trap"
Boy In Space,770720,62367,,https://www.last.fm/music/Boy+In+Space,0,"pop, swedish, indie pop"
Arion,661034,62346,dce655fc-d523-49af-ad36-90345c19600d,https://www.last.fm/music/Arion,0,"symphonic metal, Power metal, dubstep"
Lena Raine,1407867,62318,,https://www.last.fm/music/Lena+Raine,0,"electronic, chiptune, Soundtrack"
3Teeth,1110383,62312,358278f1-e0c5-4f8d-99de-9815bff2d15b,https://www.last.fm/music/3Teeth,0,"industrial metal, industrial, electro-industrial"
Eli.,619750,62217,,https://www.last.fm/music/Eli.,0,Lo-Fi
STEEZY PRIME,220584,62209,,https://www.last.fm/music/STEEZY+PRIME,0,"USA, Lo-Fi, lo-fi hip hop"
griff,325160,62201,84b8a3bc-7e45-4b1e-a34c-bb1a99b7bf5e,https://www.last.fm/music/griff,0,"pop, folk, belgian"
POORSTACY,1185765,62176,,https://www.last.fm/music/POORSTACY,0,"emo rap, alternative rock, rap"
Tribulation,1966369,62158,a986ffff-d7ad-48e3-ba77-d7763b935649,https://www.last.fm/music/Tribulation,0,"death metal, old school death metal, swedish"
Weatherday,1455975,62108,,https://www.last.fm/music/Weatherday,0,"noise pop, emo, Lo-Fi"
Special Request,656166,62090,e88c14f6-c288-4d47-8024-0082f057e343,https://www.last.fm/music/Special+Request,0,"jungle, techno, electronic"
dubdogz,506835,62070,,https://www.last.fm/music/dubdogz,0,"pop, dance, night"
Tungevaag,507630,62009,,https://www.last.fm/music/Tungevaag,0,"electronic, dance, Norway"
WC no Beat,1099693,61996,,https://www.last.fm/music/WC+no+Beat,0,"urban, better than selena gomez, Hip-Hop"
Nico Santos,588596,61977,,https://www.last.fm/music/Nico+Santos,0,"pop, german, german male vocalists"
LAY,6735564,61918,949c09fe-e253-4375-ac10-73a61a77c7ba,https://www.last.fm/music/LAY,0,"chinese, C-pop, rap"
Jonathan Bree,763130,61913,,https://www.last.fm/music/Jonathan+Bree,0,"indie, seen live, indie pop"
Triple H,1100460,61912,,https://www.last.fm/music/Triple+H,0,"wwe, k-pop, speedcore"
Strawberry Guy,456785,61879,,https://www.last.fm/music/Strawberry+Guy,0,"chill, dream pop"
Chris Travis,1696270,61876,,https://www.last.fm/music/Chris+Travis,0,"Hip-Hop, cloud rap, rap"
blnkspc_,226471,61860,,https://www.last.fm/music/blnkspc_,0,"Hip-Hop, chillhop, Lo-Fi"
HALA,503492,61654,,https://www.last.fm/music/HALA,0,"indie pop, indie rock, dream pop"
_tag,226371,61652,,https://www.last.fm/music/_tag,0,"Lo-Fi, Chill-Hop, chillhop"
Woodz,1943129,61649,66ea1572-d045-42b9-a5cf-85ea7938fd01,https://www.last.fm/music/Woodz,0,"rnb, Lo-Fi, Korean"
Swamp Dogg,431440,61637,1403fbec-11e3-4ccb-af25-d26c9a05bc9d,https://www.last.fm/music/Swamp+Dogg,0,"soul, rhythm and blues, funk"
Levitation Room,557628,61609,,https://www.last.fm/music/Levitation+Room,0,"Garage Rock, psychedelic, indie rock"
Ninja Sex Party,3135385,61599,5b2cc0d6-9075-4fc8-a88e-61d1a22199f5,https://www.last.fm/music/Ninja+Sex+Party,0,"comedy, synthpop, Retro"
Team Astro,410017,61542,,https://www.last.fm/music/Team+Astro,0,"chillout, Hip-Hop, Lo-Fi"
Jasmine Cephas-Jones,438180,61502,,https://www.last.fm/music/Jasmine+Cephas-Jones,0,"american, Broadway, musical theater"
Oceans Ate Alaska,1441912,61472,c6bf185b-3a3b-408e-a8b9-f51e5ed7371b,https://www.last.fm/music/Oceans+Ate+Alaska,0,"metalcore, post-hardcore, Progressive Metalcore"
AARON TAOS,288272,61432,,https://www.last.fm/music/AARON+TAOS,0,"indie pop, indie, pop"
Lucy,901038,61396,a56df4c7-8ad1-497a-9634-ae1876b855e0,https://www.last.fm/music/Lucy,0,"techno, idm, minimal techno"
Daron Malakian and Scars On Broadway,1282602,61385,,https://www.last.fm/music/Daron+Malakian+and+Scars+On+Broadway,0,"alternative metal, alternative rock, rock"
The Greatest Bits,847766,61381,,https://www.last.fm/music/The+Greatest+Bits,0,"video game music, 8-bit, chiptune"
León Larregui,1285612,61369,436eb956-2a52-4bdf-aa79-4d73d952b2da,https://www.last.fm/music/Le%C3%B3n+Larregui,0,"rock, mexico, Alternativo"
Sitting Duck,355750,61352,,https://www.last.fm/music/Sitting+Duck,0,"Lo-Fi, chill, lofi"
Heilung,1597556,61338,,https://www.last.fm/music/Heilung,0,"neofolk, folk, dark folk"
Bo En,850506,61330,ca6cf12d-ed80-4b57-954b-df81715ca8de,https://www.last.fm/music/Bo+En,0,"electronic, pop, experimental"
Siames,989360,61268,,https://www.last.fm/music/Siames,0,"indie, argentina, electronic"
645AR,452403,61250,,https://www.last.fm/music/645AR,0,"rap, trap, Hip-Hop"
Jean Dawson,1030806,61182,,https://www.last.fm/music/Jean+Dawson,0,"indie pop, rap, experimental"
Arthur Verocai,894595,61179,b236b897-8db4-4823-b28e-c211683254ac,https://www.last.fm/music/Arthur+Verocai,0,"jazz, Bossa Nova, brazilian"
Colin Firth,349984,61166,,https://www.last.fm/music/Colin+Firth,0,"Mamma mia, Soundtrack, british"
Mavi,1704638,61142,d79d3b3c-a487-469e-b7f6-b8f997bb3d7d,https://www.last.fm/music/Mavi,0,"Turkish Pop, rap, turkish"
Project Pablo,652431,61134,,https://www.last.fm/music/Project+Pablo,0,"House, outsider house, deep house"
Joshua Burnside,258154,61101,,https://www.last.fm/music/Joshua+Burnside,0,"folk, experimental folk, electronic"
Jealous of the Birds,304832,61066,,https://www.last.fm/music/Jealous+of+the+Birds,0,"singer-songwriter, folk, indie folk"
Harakiri for the Sky,1798417,61038,75210e6c-96d1-445e-ac95-6fa06c09e9d5,https://www.last.fm/music/Harakiri+for+the+Sky,0,"Post-Black Metal, black metal, atmospheric black metal"
Da Tweekaz,1275231,61024,1127158d-787a-4dbe-8180-b9e695c02504,https://www.last.fm/music/Da+Tweekaz,0,"hardstyle, norwegian, techno"
Tiffany Young,1457844,61016,,https://www.last.fm/music/Tiffany+Young,0,"pop, k-pop, synthpop"
aespa,1853305,61010,,https://www.last.fm/music/aespa,0,"k-pop, Kpop, girl group"
Pocah,841771,60995,,https://www.last.fm/music/Pocah,0,"pop, funk, brasil"
MASS OF THE FERMENTING DREGS,1944397,60989,1a19b0cd-fa9d-4363-b130-b3eb394cf373,https://www.last.fm/music/MASS+OF+THE+FERMENTING+DREGS,0,"shoegaze, japanese, indie"
Chaos in the CBD,540341,60935,ae534b5f-95e5-40d9-9ce0-75e4b777cad1,https://www.last.fm/music/Chaos+in+the+CBD,0,"House, deep house, electronic"
GFOTY,1443464,60926,fd92821e-ef34-4c7a-bde1-b4458169f940,https://www.last.fm/music/GFOTY,0,"bubblegum bass, electronic, pc music"
Iamjakehill,2166027,60919,,https://www.last.fm/music/Iamjakehill,0,"rap, Hip-Hop, hip hop"
Frances Forever,399343,60916,,https://www.last.fm/music/Frances+Forever,0,"indie, pop, indie pop"
NICO Touches the Walls,2743341,60880,21bb7399-b4e5-4f2f-8312-a7ad51273c87,https://www.last.fm/music/NICO+Touches+the+Walls,0,"J-rock, japanese, rock"
Marnik,423846,60873,c97f8f42-1923-4877-aba5-cd6383b0d053,https://www.last.fm/music/Marnik,0,"electronic, EDM, House"
KAN SANO,293317,60872,ab3e9c05-3bb8-4f08-9a8d-ee5601ed9ab6,https://www.last.fm/music/KAN+SANO,0,"japanese, glitch-hop, spotify"
Hugo Kant,767479,60855,ae334666-4070-45bf-98b8-2c27c5499497,https://www.last.fm/music/Hugo+Kant,0,"trip-hop, downtempo, Hann with Gun"
Vanic,425884,60775,391372c5-ff59-4daf-83fa-f12e09b1bfc8,https://www.last.fm/music/Vanic,0,"trap, electronic, dubstep"
Reykon,461807,60767,70c46891-9f86-4363-b97e-bbf420938cf5,https://www.last.fm/music/Reykon,0,"Reggaeton, metal, latin"
G Flip,497043,60749,,https://www.last.fm/music/G+Flip,0,"pop, electronic, electropop"
Slowheal,270554,60741,,https://www.last.fm/music/Slowheal,0,"Lo-Fi, italian, chillhop"
Not3s,599656,60715,,https://www.last.fm/music/Not3s,0,"rnb, UK, Drum and bass"
Stunna 4 Vegas,716336,60702,,https://www.last.fm/music/Stunna+4+Vegas,0,"Hip-Hop, rap, North Carolina"
Scott Helman,435420,60638,,https://www.last.fm/music/Scott+Helman,0,"alternative, folk, singer-songwriter"
Blue Ivy,399974,60625,,https://www.last.fm/music/Blue+Ivy,0,"new york, USA, american"
The Pale White,445112,60596,,https://www.last.fm/music/The+Pale+White,0,"indie rock, britpop, rock"
SASSY 009,451291,60551,,https://www.last.fm/music/SASSY+009,0,"electronic, House, techno"
GIRLi,846320,60521,,https://www.last.fm/music/GIRLi,0,"pop, bubblegum pop, electronic"
Chiccote'S Beats,282588,60463,,https://www.last.fm/music/Chiccote%27S+Beats,0,"Lo-Fi, Hip-Hop, downtempo"
Fivio Foreign,915597,60432,,https://www.last.fm/music/Fivio+Foreign,0,"rap, hip hop, trap"
Corbin,1294072,60427,321093e4-3759-4c87-b0f8-1db9e5bcfec7,https://www.last.fm/music/Corbin,0,"cloud rap, rnb, alternative rnb"
Sqürl,885762,60415,36359ea7-d7d0-40f3-bff1-9acacbd0bb5c,https://www.last.fm/music/Sq%C3%BCrl,0,"drone, noise rock, Psychedelic Rock"
Reol,3246727,60402,,https://www.last.fm/music/Reol,0,"j-pop, japanese, electropop"
Ex:Re,1070311,60316,,https://www.last.fm/music/Ex:Re,0,"indie pop, female vocalists, indie"
