Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1612900320000,2021-02-09 19:52:00,BTCUSD,47361.96,47361.96,47300.0,47322.99,0.12839562
1612900260000,2021-02-09 19:51:00,BTCUSD,47273.99,47361.96,47230.85,47361.96,1.06905442
1612900200000,2021-02-09 19:50:00,BTCUSD,47260.2,47294.71,47257.18,47273.99,1.34325912
1612900140000,2021-02-09 19:49:00,BTCUSD,47199.0,47260.2,47186.1,47260.2,2.19965262
1612900080000,2021-02-09 19:48:00,BTCUSD,47163.02,47199.0,47142.99,47199.0,0.70381173
1612900020000,2021-02-09 19:47:00,BTCUSD,47107.16,47163.02,47093.22,47163.02,0.4360670184
1612899960000,2021-02-09 19:46:00,BTCUSD,47012.89,47107.16,47008.58,47107.16,1.4834123916
1612899900000,2021-02-09 19:45:00,BTCUSD,46920.19,47065.67,46917.66,47012.89,0.45606338
1612899840000,2021-02-09 19:44:00,BTCUSD,46871.8,46939.34,46866.47,46920.19,1.4264758955
1612899780000,2021-02-09 19:43:00,BTCUSD,46855.2,46871.8,46841.29,46871.8,0.06753947
1612899720000,2021-02-09 19:42:00,BTCUSD,46876.52,46876.52,46815.21,46855.2,2.58559358
1612899660000,2021-02-09 19:41:00,BTCUSD,46855.92,46878.79,46837.2,46876.52,0.9666320566
1612899600000,2021-02-09 19:40:00,BTCUSD,46891.54,46895.57,46844.76,46855.92,0.7890371213
1612899540000,2021-02-09 19:39:00,BTCUSD,46899.99,46950.94,46865.0,46891.54,2.98173874
1612899480000,2021-02-09 19:38:00,BTCUSD,46871.28,46900.0,46860.88,46899.99,1.32393491
1612899420000,2021-02-09 19:37:00,BTCUSD,46852.94,46871.36,46824.0,46871.28,3.3096818973
1612899360000,2021-02-09 19:36:00,BTCUSD,46845.31,46893.38,46824.0,46852.94,0.16255849
1612899300000,2021-02-09 19:35:00,BTCUSD,46857.33,46866.71,46826.35,46845.31,0.5247066
1612899240000,2021-02-09 19:34:00,BTCUSD,46862.92,46887.33,46850.0,46857.33,0.2396687778
1612899180000,2021-02-09 19:33:00,BTCUSD,46850.0,46904.8,46850.0,46862.92,1.1430325685
1612899120000,2021-02-09 19:32:00,BTCUSD,46894.28,46906.43,46850.0,46850.0,0.33640461
1612899060000,2021-02-09 19:31:00,BTCUSD,46891.6,46918.47,46867.03,46894.28,0.9609528343
1612899000000,2021-02-09 19:30:00,BTCUSD,46922.89,46922.89,46863.13,46891.6,2.0017196241
1612898940000,2021-02-09 19:29:00,BTCUSD,46899.0,46931.47,46881.76,46922.89,0.3650922431
1612898880000,2021-02-09 19:28:00,BTCUSD,46841.93,46935.2,46841.93,46899.0,2.3810573101
1612898820000,2021-02-09 19:27:00,BTCUSD,46855.98,46890.45,46840.79,46841.93,0.12636234
1612898760000,2021-02-09 19:26:00,BTCUSD,46877.0,46925.63,46835.88,46855.98,0.2430516343
1612898700000,2021-02-09 19:25:00,BTCUSD,46853.16,46912.91,46838.38,46877.0,0.89939195
1612898640000,2021-02-09 19:24:00,BTCUSD,46810.65,46887.11,46797.33,46853.16,1.5435086
1612898580000,2021-02-09 19:23:00,BTCUSD,46900.01,46900.01,46810.3,46810.65,1.81182623
1612898520000,2021-02-09 19:22:00,BTCUSD,46980.56,46986.91,46900.01,46900.01,1.6312530936
1612898460000,2021-02-09 19:21:00,BTCUSD,46995.01,47026.99,46934.42,46980.56,9.78244442
1612898400000,2021-02-09 19:20:00,BTCUSD,47091.66,47091.66,46985.0,46995.01,1.3980176533
1612898340000,2021-02-09 19:19:00,BTCUSD,47075.35,47118.81,47075.35,47091.66,0.1208012861
1612898280000,2021-02-09 19:18:00,BTCUSD,47031.37,47119.13,47013.58,47075.35,1.28865254
1612898220000,2021-02-09 19:17:00,BTCUSD,46995.87,47044.03,46974.37,47031.37,0.55044896
1612898160000,2021-02-09 19:16:00,BTCUSD,46957.36,47011.78,46954.49,46995.87,2.3614229
1612898100000,2021-02-09 19:15:00,BTCUSD,46900.0,46965.06,46900.0,46957.36,0.58336249
1612898040000,2021-02-09 19:14:00,BTCUSD,46931.31,46979.94,46900.0,46900.0,0.5269308
1612897980000,2021-02-09 19:13:00,BTCUSD,47003.0,47003.0,46922.97,46931.31,3.90286286
1612897920000,2021-02-09 19:12:00,BTCUSD,46929.67,47037.83,46929.67,47003.0,0.1795446
1612897860000,2021-02-09 19:11:00,BTCUSD,46990.3,47028.71,46868.0,46929.67,2.2220397223
1612897800000,2021-02-09 19:10:00,BTCUSD,47183.73,47187.97,46957.84,46990.3,2.6279064474
1612897740000,2021-02-09 19:09:00,BTCUSD,47181.93,47200.65,47181.08,47183.73,0.2574241
1612897680000,2021-02-09 19:08:00,BTCUSD,47175.0,47200.65,47169.97,47181.93,2.30985567
1612897620000,2021-02-09 19:07:00,BTCUSD,47196.56,47230.19,47160.69,47175.0,0.97498637
1612897560000,2021-02-09 19:06:00,BTCUSD,47195.73,47200.65,47195.73,47196.56,0.3893479
1612897500000,2021-02-09 19:05:00,BTCUSD,47211.76,47220.4,47195.73,47195.73,3.32805784
1612897440000,2021-02-09 19:04:00,BTCUSD,47212.78,47247.29,47164.55,47211.76,2.27930772
1612897380000,2021-02-09 19:03:00,BTCUSD,47197.25,47267.68,47192.16,47212.78,7.15472194
1612897320000,2021-02-09 19:02:00,BTCUSD,47121.69,47243.81,47121.69,47197.25,0.6074521228
1612897260000,2021-02-09 19:01:00,BTCUSD,47098.46,47155.94,47096.48,47121.69,0.27685638
1612897200000,2021-02-09 19:00:00,BTCUSD,47072.6,47136.23,47055.01,47098.46,1.24526757
1612897140000,2021-02-09 18:59:00,BTCUSD,47103.52,47113.83,47045.61,47072.6,4.9329638487
1612897080000,2021-02-09 18:58:00,BTCUSD,47135.83,47152.99,47091.86,47103.52,0.64638654
1612897020000,2021-02-09 18:57:00,BTCUSD,47120.21,47152.14,47084.4,47135.83,0.74674644
1612896960000,2021-02-09 18:56:00,BTCUSD,47169.97,47171.3,47118.66,47120.21,0.31458646
1612896900000,2021-02-09 18:55:00,BTCUSD,47092.77,47190.13,47086.34,47169.97,0.38392108
1612896840000,2021-02-09 18:54:00,BTCUSD,46983.21,47092.77,46983.21,47092.77,2.86961927
1612896780000,2021-02-09 18:53:00,BTCUSD,47094.27,47094.27,46983.21,46983.21,3.9830686987
1612896720000,2021-02-09 18:52:00,BTCUSD,47096.54,47107.45,47068.35,47094.27,1.5200841455
1612896660000,2021-02-09 18:51:00,BTCUSD,47146.28,47146.28,47061.88,47096.54,3.2240462
1612896600000,2021-02-09 18:50:00,BTCUSD,47150.25,47171.88,47136.69,47146.28,0.73515527
1612896540000,2021-02-09 18:49:00,BTCUSD,47156.48,47183.7,47128.04,47150.25,0.47353538
1612896480000,2021-02-09 18:48:00,BTCUSD,47202.8,47251.47,47150.0,47156.48,2.05049394
1612896420000,2021-02-09 18:47:00,BTCUSD,47244.36,47271.4,47200.0,47202.8,0.79807329
1612896360000,2021-02-09 18:46:00,BTCUSD,47255.0,47269.04,47218.86,47244.36,0.57901764
1612896300000,2021-02-09 18:45:00,BTCUSD,47381.43,47381.43,47255.0,47255.0,0.8615456917
1612896240000,2021-02-09 18:44:00,BTCUSD,47326.15,47395.67,47326.15,47381.43,0.6516384097
1612896180000,2021-02-09 18:43:00,BTCUSD,47303.93,47384.64,47303.93,47326.15,1.46848557
1612896120000,2021-02-09 18:42:00,BTCUSD,47347.36,47386.41,47282.01,47303.93,3.5498978113
1612896060000,2021-02-09 18:41:00,BTCUSD,47418.55,47418.55,47277.17,47347.36,2.903550717
1612896000000,2021-02-09 18:40:00,BTCUSD,47421.83,47434.39,47378.14,47418.55,0.3431320591
1612895940000,2021-02-09 18:39:00,BTCUSD,47311.7,47421.83,47311.7,47421.83,1.3896301669
1612895880000,2021-02-09 18:38:00,BTCUSD,47339.79,47339.79,47280.57,47311.7,0.997515603
1612895820000,2021-02-09 18:37:00,BTCUSD,47343.42,47347.63,47219.99,47339.79,0.87336559
1612895760000,2021-02-09 18:36:00,BTCUSD,47321.67,47361.77,47290.75,47343.42,2.55284534
1612895700000,2021-02-09 18:35:00,BTCUSD,47431.13,47431.14,47268.42,47321.67,2.6147735656
1612895640000,2021-02-09 18:34:00,BTCUSD,47472.46,47472.46,47379.49,47431.13,0.81097453
1612895580000,2021-02-09 18:33:00,BTCUSD,47341.8,47474.84,47323.0,47472.46,3.14091758
1612895520000,2021-02-09 18:32:00,BTCUSD,47011.66,47370.13,47004.99,47341.8,21.09799502
1612895460000,2021-02-09 18:31:00,BTCUSD,47050.61,47050.61,46948.74,47011.66,0.6391270357
1612895400000,2021-02-09 18:30:00,BTCUSD,47049.78,47066.14,47016.08,47050.61,0.70187013
1612895340000,2021-02-09 18:29:00,BTCUSD,47000.0,47049.78,46990.34,47049.78,0.86147113
1612895280000,2021-02-09 18:28:00,BTCUSD,46869.05,47000.0,46869.05,47000.0,1.8151865542
1612895220000,2021-02-09 18:27:00,BTCUSD,46884.16,46907.0,46837.01,46869.05,1.81184743
1612895160000,2021-02-09 18:26:00,BTCUSD,46899.23,46907.0,46834.87,46884.16,3.24009685
1612895100000,2021-02-09 18:25:00,BTCUSD,46907.0,46907.0,46851.58,46899.23,1.0589393644
1612895040000,2021-02-09 18:24:00,BTCUSD,46863.41,46907.0,46848.97,46907.0,1.59398028
1612894980000,2021-02-09 18:23:00,BTCUSD,46817.42,46877.24,46817.42,46863.41,0.7053391974
1612894920000,2021-02-09 18:22:00,BTCUSD,46813.22,46888.94,46811.0,46817.42,1.0128844166
1612894860000,2021-02-09 18:21:00,BTCUSD,46836.86,46842.88,46813.22,46813.22,0.80443594
1612894800000,2021-02-09 18:20:00,BTCUSD,46769.25,46839.14,46746.6,46836.86,3.14582512
1612894740000,2021-02-09 18:19:00,BTCUSD,46791.88,46797.22,46758.26,46769.25,0.26091056
1612894680000,2021-02-09 18:18:00,BTCUSD,46824.34,46826.78,46749.99,46791.88,0.43437812
1612894620000,2021-02-09 18:17:00,BTCUSD,46784.04,46826.78,46754.1,46824.34,0.94545605
1612894560000,2021-02-09 18:16:00,BTCUSD,46814.21,46824.03,46755.38,46784.04,3.35671937
1612894500000,2021-02-09 18:15:00,BTCUSD,46823.48,46872.99,46802.11,46814.21,4.2094971
1612894440000,2021-02-09 18:14:00,BTCUSD,46724.37,46832.33,46682.81,46823.48,0.56298911
1612894380000,2021-02-09 18:13:00,BTCUSD,46789.29,46831.94,46724.37,46724.37,1.68919307
1612894320000,2021-02-09 18:12:00,BTCUSD,46761.94,46832.01,46750.4,46789.29,17.4010821542
1612894260000,2021-02-09 18:11:00,BTCUSD,46786.81,46811.15,46750.0,46761.94,0.63175282
1612894200000,2021-02-09 18:10:00,BTCUSD,46778.01,46875.42,46778.01,46786.81,0.2496719003
1612894140000,2021-02-09 18:09:00,BTCUSD,46800.83,46848.76,46736.91,46778.01,1.55039645
1612894080000,2021-02-09 18:08:00,BTCUSD,46769.02,46811.8,46749.51,46800.83,1.0515720936
1612894020000,2021-02-09 18:07:00,BTCUSD,46704.79,46780.0,46663.12,46769.02,3.13469407
1612893960000,2021-02-09 18:06:00,BTCUSD,46709.84,46746.0,46701.41,46704.79,1.2797823
1612893900000,2021-02-09 18:05:00,BTCUSD,46699.11,46724.58,46667.39,46709.84,0.3400079198
1612893840000,2021-02-09 18:04:00,BTCUSD,46688.18,46746.0,46642.13,46699.11,0.53543638
1612893780000,2021-02-09 18:03:00,BTCUSD,46573.41,46688.18,46573.41,46688.18,1.03244546
1612893720000,2021-02-09 18:02:00,BTCUSD,46370.46,46596.43,46370.46,46573.41,0.5187982195
1612893660000,2021-02-09 18:01:00,BTCUSD,46555.47,46555.47,46335.89,46370.46,1.38260584
1612893600000,2021-02-09 18:00:00,BTCUSD,46575.8,46640.6,46555.47,46555.47,0.3828572
1612893540000,2021-02-09 17:59:00,BTCUSD,46494.36,46603.89,46494.36,46575.8,0.66031276
1612893480000,2021-02-09 17:58:00,BTCUSD,46566.77,46576.19,46494.36,46494.36,1.4046118029
1612893420000,2021-02-09 17:57:00,BTCUSD,46551.88,46610.98,46531.72,46566.77,0.59200178
1612893360000,2021-02-09 17:56:00,BTCUSD,46593.73,46593.73,46531.52,46551.88,2.85553377
1612893300000,2021-02-09 17:55:00,BTCUSD,46504.47,46618.95,46501.4,46593.73,0.96892124
1612893240000,2021-02-09 17:54:00,BTCUSD,46332.32,46548.5,46326.47,46504.47,2.61084279
1612893180000,2021-02-09 17:53:00,BTCUSD,46461.59,46477.32,46324.0,46332.32,1.1425172702
1612893120000,2021-02-09 17:52:00,BTCUSD,46547.1,46578.05,46445.98,46461.59,0.37922925
1612893060000,2021-02-09 17:51:00,BTCUSD,46408.46,46577.93,46408.46,46547.1,1.6796906227
1612893000000,2021-02-09 17:50:00,BTCUSD,46414.97,46438.8,46384.72,46408.46,0.5519087
1612892940000,2021-02-09 17:49:00,BTCUSD,46400.98,46416.36,46352.76,46414.97,0.1745597
1612892880000,2021-02-09 17:48:00,BTCUSD,46386.41,46433.91,46381.26,46400.98,0.73883945
1612892820000,2021-02-09 17:47:00,BTCUSD,46387.28,46408.44,46369.07,46386.41,0.37668533
1612892760000,2021-02-09 17:46:00,BTCUSD,46440.62,46446.27,46387.28,46387.28,1.52774365
1612892700000,2021-02-09 17:45:00,BTCUSD,46458.87,46462.92,46346.92,46440.62,0.6935171
1612892640000,2021-02-09 17:44:00,BTCUSD,46347.1,46461.07,46335.32,46458.87,0.5755437216
1612892580000,2021-02-09 17:43:00,BTCUSD,46430.0,46480.57,46304.54,46347.1,4.4297053577
1612892520000,2021-02-09 17:42:00,BTCUSD,46479.4,46553.34,46429.05,46430.0,1.44700778
1612892460000,2021-02-09 17:41:00,BTCUSD,46324.23,46479.4,46313.94,46479.4,0.66556473
1612892400000,2021-02-09 17:40:00,BTCUSD,46383.77,46383.77,46313.9,46324.23,0.16522309
1612892340000,2021-02-09 17:39:00,BTCUSD,46286.47,46395.51,46286.47,46383.77,2.1779330121
1612892280000,2021-02-09 17:38:00,BTCUSD,46440.0,46453.85,46280.96,46286.47,1.4354167022
1612892220000,2021-02-09 17:37:00,BTCUSD,46498.23,46529.66,46440.0,46440.0,0.2565772096
1612892160000,2021-02-09 17:36:00,BTCUSD,46547.01,46566.77,46441.79,46498.23,0.4490556178
1612892100000,2021-02-09 17:35:00,BTCUSD,46509.02,46571.15,46509.02,46547.01,1.65129235
1612892040000,2021-02-09 17:34:00,BTCUSD,46520.35,46598.74,46509.02,46509.02,0.2126974721
1612891980000,2021-02-09 17:33:00,BTCUSD,46395.72,46520.35,46392.46,46520.35,0.6999881
1612891920000,2021-02-09 17:32:00,BTCUSD,46380.0,46414.61,46354.77,46395.72,0.66198342
1612891860000,2021-02-09 17:31:00,BTCUSD,46386.61,46421.87,46380.0,46380.0,1.49248545
1612891800000,2021-02-09 17:30:00,BTCUSD,46524.99,46524.99,46386.61,46386.61,1.47444372
1612891740000,2021-02-09 17:29:00,BTCUSD,46492.71,46541.86,46471.57,46524.99,0.59198413
1612891680000,2021-02-09 17:28:00,BTCUSD,46472.17,46583.75,46459.02,46492.71,0.1784452827
1612891620000,2021-02-09 17:27:00,BTCUSD,46550.28,46621.43,46469.85,46472.17,0.89227128
1612891560000,2021-02-09 17:26:00,BTCUSD,46694.56,46723.14,46550.28,46550.28,0.36314502
1612891500000,2021-02-09 17:25:00,BTCUSD,46764.71,46783.29,46650.0,46694.56,0.22112264
1612891440000,2021-02-09 17:24:00,BTCUSD,46715.67,46803.42,46714.84,46764.71,1.1876383348
1612891380000,2021-02-09 17:23:00,BTCUSD,46811.4,46873.7,46715.67,46715.67,0.25115451
1612891320000,2021-02-09 17:22:00,BTCUSD,46815.59,46866.31,46791.46,46811.4,0.7940800767
1612891260000,2021-02-09 17:21:00,BTCUSD,46670.79,46836.96,46670.79,46815.59,0.55971691
1612891200000,2021-02-09 17:20:00,BTCUSD,46668.66,46691.51,46612.6,46670.79,2.7734689996
1612891140000,2021-02-09 17:19:00,BTCUSD,46616.27,46694.86,46547.75,46668.66,9.5657451145
1612891080000,2021-02-09 17:18:00,BTCUSD,46646.6,46717.72,46585.87,46616.27,0.8160904063
1612891020000,2021-02-09 17:17:00,BTCUSD,46678.21,46679.77,46609.67,46646.6,0.3184788706
1612890960000,2021-02-09 17:16:00,BTCUSD,46644.11,46742.98,46635.11,46678.21,2.8486156982
1612890900000,2021-02-09 17:15:00,BTCUSD,46806.72,46806.73,46639.45,46644.11,2.6571148
1612890840000,2021-02-09 17:14:00,BTCUSD,46804.77,46840.92,46800.06,46806.72,2.2269502021
1612890780000,2021-02-09 17:13:00,BTCUSD,46795.56,46825.35,46775.03,46804.77,0.31458489
1612890720000,2021-02-09 17:12:00,BTCUSD,46845.29,46863.97,46762.22,46795.56,0.33483038
1612890660000,2021-02-09 17:11:00,BTCUSD,46834.66,46854.38,46788.39,46845.29,0.49735272
1612890600000,2021-02-09 17:10:00,BTCUSD,46859.2,46859.2,46820.4,46834.66,0.24140773
1612890540000,2021-02-09 17:09:00,BTCUSD,46824.88,46874.38,46812.88,46859.2,0.35278398
1612890480000,2021-02-09 17:08:00,BTCUSD,46851.67,46938.04,46822.34,46824.88,1.29080247
1612890420000,2021-02-09 17:07:00,BTCUSD,46959.54,46999.06,46786.04,46851.67,1.00578972
1612890360000,2021-02-09 17:06:00,BTCUSD,46887.64,46998.87,46887.64,46959.54,0.792373381
1612890300000,2021-02-09 17:05:00,BTCUSD,46949.46,46961.67,46866.31,46887.64,2.3464784
1612890240000,2021-02-09 17:04:00,BTCUSD,46861.89,46997.17,46829.04,46949.46,0.61523508
1612890180000,2021-02-09 17:03:00,BTCUSD,46597.1,46861.89,46560.69,46861.89,0.9675439623
1612890120000,2021-02-09 17:02:00,BTCUSD,46474.9,46601.69,46454.18,46597.1,2.1586502
1612890060000,2021-02-09 17:01:00,BTCUSD,46568.17,46573.21,46407.96,46474.9,2.731146997
1612890000000,2021-02-09 17:00:00,BTCUSD,46540.75,46593.94,46520.98,46568.17,0.81079495
1612889940000,2021-02-09 16:59:00,BTCUSD,46531.24,46605.73,46492.81,46540.75,0.29433853
1612889880000,2021-02-09 16:58:00,BTCUSD,46547.6,46548.43,46488.14,46531.24,0.45771744
1612889820000,2021-02-09 16:57:00,BTCUSD,46590.1,46602.69,46506.18,46547.6,0.69103732
1612889760000,2021-02-09 16:56:00,BTCUSD,46751.79,46778.45,46588.72,46590.1,0.95091511
1612889700000,2021-02-09 16:55:00,BTCUSD,46730.06,46796.18,46718.74,46751.79,0.21350536
1612889640000,2021-02-09 16:54:00,BTCUSD,46733.8,46766.03,46696.66,46730.06,0.88237531
1612889580000,2021-02-09 16:53:00,BTCUSD,46769.49,46785.78,46684.69,46733.8,0.43653861
1612889520000,2021-02-09 16:52:00,BTCUSD,46772.47,46820.27,46737.29,46769.49,1.53314407
1612889460000,2021-02-09 16:51:00,BTCUSD,46699.0,46811.6,46699.0,46772.47,1.04572256
1612889400000,2021-02-09 16:50:00,BTCUSD,46882.87,46882.87,46699.0,46699.0,9.2722607812
1612889340000,2021-02-09 16:49:00,BTCUSD,46875.85,46906.62,46862.57,46882.87,0.83280015
1612889280000,2021-02-09 16:48:00,BTCUSD,46846.11,46885.25,46820.25,46875.85,2.19525432
1612889220000,2021-02-09 16:47:00,BTCUSD,46844.45,46893.22,46817.9,46846.11,4.4938545416
1612889160000,2021-02-09 16:46:00,BTCUSD,46879.96,46879.96,46800.0,46844.45,1.1954930336
1612889100000,2021-02-09 16:45:00,BTCUSD,46874.01,46970.78,46862.77,46879.96,2.6481081235
1612889040000,2021-02-09 16:44:00,BTCUSD,46893.96,46893.96,46803.05,46874.01,0.43071427
1612888980000,2021-02-09 16:43:00,BTCUSD,46800.85,46918.85,46800.22,46893.96,0.3379494004
1612888920000,2021-02-09 16:42:00,BTCUSD,46919.12,46919.12,46756.18,46800.85,3.82257723
1612888860000,2021-02-09 16:41:00,BTCUSD,47007.79,47039.16,46860.52,46919.12,1.78920598
1612888800000,2021-02-09 16:40:00,BTCUSD,46961.64,47047.14,46961.64,47007.79,2.79609671
1612888740000,2021-02-09 16:39:00,BTCUSD,46835.82,46987.98,46835.82,46961.64,1.25715045
1612888680000,2021-02-09 16:38:00,BTCUSD,46802.03,46900.56,46756.86,46835.82,1.5193377661
1612888620000,2021-02-09 16:37:00,BTCUSD,46762.2,46842.57,46759.71,46802.03,1.80022291
1612888560000,2021-02-09 16:36:00,BTCUSD,46717.11,46796.45,46679.25,46762.2,1.5990468316
1612888500000,2021-02-09 16:35:00,BTCUSD,46617.56,46766.27,46559.39,46717.11,1.8699337122
1612888440000,2021-02-09 16:34:00,BTCUSD,46573.69,46650.09,46570.31,46617.56,0.75582367
1612888380000,2021-02-09 16:33:00,BTCUSD,46494.66,46573.7,46478.83,46573.69,1.32493348
1612888320000,2021-02-09 16:32:00,BTCUSD,46412.95,46549.34,46412.95,46494.66,2.00503332
1612888260000,2021-02-09 16:31:00,BTCUSD,46438.33,46466.93,46353.42,46412.95,0.9065063
1612888200000,2021-02-09 16:30:00,BTCUSD,46373.83,46438.33,46344.91,46438.33,0.5582616497
1612888140000,2021-02-09 16:29:00,BTCUSD,46351.65,46390.06,46344.81,46373.83,0.3580302965
1612888080000,2021-02-09 16:28:00,BTCUSD,46348.46,46394.36,46335.65,46351.65,1.5912587876
1612888020000,2021-02-09 16:27:00,BTCUSD,46237.84,46373.52,46174.72,46348.46,3.4563459
1612887960000,2021-02-09 16:26:00,BTCUSD,46144.84,46275.43,46090.0,46237.84,2.99872778
1612887900000,2021-02-09 16:25:00,BTCUSD,46372.34,46400.0,46144.84,46144.84,11.40990837
1612887840000,2021-02-09 16:24:00,BTCUSD,46334.66,46376.52,46283.71,46372.34,5.3601376777
1612887780000,2021-02-09 16:23:00,BTCUSD,46304.5,46376.41,46292.44,46334.66,0.67438509
1612887720000,2021-02-09 16:22:00,BTCUSD,46294.35,46424.17,46283.71,46304.5,13.7895177
1612887660000,2021-02-09 16:21:00,BTCUSD,46308.3,46356.23,46247.36,46294.35,13.10081106
1612887600000,2021-02-09 16:20:00,BTCUSD,46270.05,46335.39,46211.25,46308.3,1.4343297777
1612887540000,2021-02-09 16:19:00,BTCUSD,46443.75,46443.75,46216.07,46270.05,7.19532596
1612887480000,2021-02-09 16:18:00,BTCUSD,46474.53,46556.47,46419.74,46443.75,9.30005124
1612887420000,2021-02-09 16:17:00,BTCUSD,46426.56,46495.99,46415.06,46474.53,7.4401057716
1612887360000,2021-02-09 16:16:00,BTCUSD,46535.28,46543.0,46381.25,46426.56,17.2426127657
1612887300000,2021-02-09 16:15:00,BTCUSD,46516.21,46622.5,46496.43,46535.28,7.24897583
1612887240000,2021-02-09 16:14:00,BTCUSD,46477.37,46545.11,46475.0,46516.21,10.4014489092
1612887180000,2021-02-09 16:13:00,BTCUSD,46405.25,46565.15,46401.01,46477.37,5.77228551
1612887120000,2021-02-09 16:12:00,BTCUSD,46619.25,46619.25,46405.25,46405.25,25.27117756
1612887060000,2021-02-09 16:11:00,BTCUSD,46779.9,46798.34,46590.0,46619.25,11.18511792
1612887000000,2021-02-09 16:10:00,BTCUSD,46879.23,46879.23,46752.44,46779.9,3.8786720932
1612886940000,2021-02-09 16:09:00,BTCUSD,47000.1,47000.1,46879.23,46879.23,5.0260023615
1612886880000,2021-02-09 16:08:00,BTCUSD,46999.72,47031.71,46984.48,47000.1,1.8968591993
1612886820000,2021-02-09 16:07:00,BTCUSD,47136.47,47136.47,46962.99,46999.72,6.511540386
1612886760000,2021-02-09 16:06:00,BTCUSD,47119.05,47168.61,47088.01,47136.47,1.59460776
1612886700000,2021-02-09 16:05:00,BTCUSD,46975.95,47180.0,46975.95,47119.05,13.54187706
1612886640000,2021-02-09 16:04:00,BTCUSD,46840.83,46977.47,46840.22,46975.95,27.7787714
1612886580000,2021-02-09 16:03:00,BTCUSD,46802.82,46840.93,46752.63,46840.83,4.4239649134
1612886520000,2021-02-09 16:02:00,BTCUSD,46845.3,46862.75,46713.41,46802.82,1.4376547347
1612886460000,2021-02-09 16:01:00,BTCUSD,47041.95,47041.95,46820.27,46845.3,5.2893407
1612886400000,2021-02-09 16:00:00,BTCUSD,46899.27,47079.81,46845.63,47041.95,33.54524593
1612886340000,2021-02-09 15:59:00,BTCUSD,46941.72,46951.61,46826.42,46899.27,10.9061793644
1612886280000,2021-02-09 15:58:00,BTCUSD,46875.22,46967.1,46875.22,46941.72,0.91344559
1612886220000,2021-02-09 15:57:00,BTCUSD,46944.91,46969.35,46855.15,46875.22,3.5925567993
1612886160000,2021-02-09 15:56:00,BTCUSD,46915.0,46997.66,46911.3,46944.91,11.3542906104
1612886100000,2021-02-09 15:55:00,BTCUSD,46907.12,46915.0,46867.75,46915.0,3.7377946806
1612886040000,2021-02-09 15:54:00,BTCUSD,46807.64,46950.26,46807.64,46907.12,21.11930324
1612885980000,2021-02-09 15:53:00,BTCUSD,46876.16,46876.16,46775.52,46807.64,10.75734964
1612885920000,2021-02-09 15:52:00,BTCUSD,46824.19,46889.16,46775.52,46876.16,0.6012907959
1612885860000,2021-02-09 15:51:00,BTCUSD,46775.31,46874.85,46708.1,46824.19,10.53272652
1612885800000,2021-02-09 15:50:00,BTCUSD,46774.49,46848.29,46773.79,46775.31,0.25787818
1612885740000,2021-02-09 15:49:00,BTCUSD,46898.84,46900.0,46720.12,46774.49,0.8614213215
1612885680000,2021-02-09 15:48:00,BTCUSD,46972.04,47008.2,46888.0,46898.84,0.7886414165
1612885620000,2021-02-09 15:47:00,BTCUSD,47052.97,47055.58,46972.03,46972.04,2.03603108
1612885560000,2021-02-09 15:46:00,BTCUSD,47103.68,47129.96,47036.47,47052.97,0.77855232
1612885500000,2021-02-09 15:45:00,BTCUSD,47124.98,47129.96,47075.78,47103.68,3.5973002011
1612885440000,2021-02-09 15:44:00,BTCUSD,47037.44,47129.96,47037.44,47124.98,5.87323114
1612885380000,2021-02-09 15:43:00,BTCUSD,46971.73,47127.81,46971.73,47037.44,3.7677140229
1612885320000,2021-02-09 15:42:00,BTCUSD,46972.06,47009.56,46959.3,46971.73,1.1549621323
1612885260000,2021-02-09 15:41:00,BTCUSD,46947.47,47001.25,46947.47,46972.06,1.0103619175
1612885200000,2021-02-09 15:40:00,BTCUSD,46947.28,46994.91,46920.93,46947.47,0.6900081
1612885140000,2021-02-09 15:39:00,BTCUSD,46996.2,46996.2,46912.97,46947.28,0.77607203
1612885080000,2021-02-09 15:38:00,BTCUSD,47021.66,47021.66,46955.26,46996.2,1.21254952
1612885020000,2021-02-09 15:37:00,BTCUSD,46968.79,47058.65,46900.13,47021.66,1.99048191
1612884960000,2021-02-09 15:36:00,BTCUSD,46902.52,47010.17,46875.08,46968.79,3.52293586
1612884900000,2021-02-09 15:35:00,BTCUSD,46893.69,46961.76,46887.13,46902.52,0.83062454
1612884840000,2021-02-09 15:34:00,BTCUSD,46987.17,46987.17,46882.24,46893.69,1.9080388
1612884780000,2021-02-09 15:33:00,BTCUSD,46952.06,47045.68,46944.54,46987.17,2.37065265
1612884720000,2021-02-09 15:32:00,BTCUSD,46920.14,46978.06,46900.0,46952.06,1.36871823
1612884660000,2021-02-09 15:31:00,BTCUSD,47056.26,47067.1,46920.14,46920.14,6.0089658497
1612884600000,2021-02-09 15:30:00,BTCUSD,47100.35,47120.0,47056.26,47056.26,4.4943478152
1612884540000,2021-02-09 15:29:00,BTCUSD,47067.43,47100.35,47034.48,47100.35,0.9544097483
1612884480000,2021-02-09 15:28:00,BTCUSD,47084.91,47091.57,47027.55,47067.43,1.411564305
1612884420000,2021-02-09 15:27:00,BTCUSD,46974.95,47088.23,46959.97,47084.91,0.34132478
